departure,return,price,departure_airport,arrival_airport,trip_days,DepartureCity,DepartureCountry,ArrivalCity,ArrivalCountry,route,price_yesterday,price_change_percent,Round_Trip_Link
2026-02-05,2026-02-16,2578,WAW,ICN,11,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2277.0,13.22,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-02-05&inboundDate=2026-02-16&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-22,2026-02-02,2578,WAW,ICN,11,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2277.0,13.22,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-01-22&inboundDate=2026-02-02&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-08,2026-02-23,2578,WAW,ICN,15,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-02-08&inboundDate=2026-02-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-27,2026-02-06,2578,WAW,ICN,10,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2277.0,13.22,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-01-27&inboundDate=2026-02-06&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-12,2026-02-23,2578,WAW,ICN,11,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2324.0,10.93,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-02-12&inboundDate=2026-02-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-25,2026-02-06,2578,WAW,ICN,12,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-01-25&inboundDate=2026-02-06&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-08,2026-02-20,2578,WAW,ICN,12,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-02-08&inboundDate=2026-02-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-25,2026-02-04,2578,WAW,ICN,10,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2428.0,6.18,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-01-25&inboundDate=2026-02-04&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-10,2026-02-23,2578,WAW,ICN,13,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-02-10&inboundDate=2026-02-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-12,2026-02-25,2578,WAW,ICN,13,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2277.0,13.22,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-02-12&inboundDate=2026-02-25&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-05,2026-03-20,2448,WAW,ICN,15,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2449.0,-0.04,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-05&inboundDate=2026-03-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-05,2026-03-18,2448,WAW,ICN,13,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2449.0,-0.04,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-05&inboundDate=2026-03-18&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-02,2026-03-18,2478,WAW,ICN,16,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-02&inboundDate=2026-03-18&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-04,2026-03-18,2478,WAW,ICN,14,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-04&inboundDate=2026-03-18&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-12,2026-03-25,2478,WAW,ICN,13,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2428.0,2.06,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-12&inboundDate=2026-03-25&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-04,2026-03-20,2478,WAW,ICN,16,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-04&inboundDate=2026-03-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-12,2026-03-27,2478,WAW,ICN,15,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-12&inboundDate=2026-03-27&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-10,2026-03-25,2478,WAW,ICN,15,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2428.0,2.06,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-10&inboundDate=2026-03-25&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-03,2026-03-18,2478,WAW,ICN,15,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2428.0,2.06,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-03&inboundDate=2026-03-18&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-09,2026-03-25,2478,WAW,ICN,16,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-09&inboundDate=2026-03-25&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-09,2026-03-20,2478,WAW,ICN,11,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-09&inboundDate=2026-03-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-02,2026-03-13,2478,WAW,ICN,11,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-02&inboundDate=2026-03-13&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-10,2026-03-20,2478,WAW,ICN,10,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2428.0,2.06,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-10&inboundDate=2026-03-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-04,2026-03-14,2478,WAW,ICN,10,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-04&inboundDate=2026-03-14&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-02,2026-03-14,2478,WAW,ICN,12,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-02&inboundDate=2026-03-14&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-03,2026-03-14,2478,WAW,ICN,11,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2477.0,0.04,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-03&inboundDate=2026-03-14&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-03,2026-03-13,2478,WAW,ICN,10,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2428.0,2.06,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-03&inboundDate=2026-03-13&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-05,2026-03-17,2489,WAW,ICN,12,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-05&inboundDate=2026-03-17&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-12,2026-03-24,2489,WAW,ICN,12,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-12&inboundDate=2026-03-24&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-12,2026-03-23,2489,WAW,ICN,11,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-12&inboundDate=2026-03-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-05,2026-03-16,2489,WAW,ICN,11,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-05&inboundDate=2026-03-16&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-17,2026-04-01,2578,WAW,ICN,15,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2428.0,6.18,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-17&inboundDate=2026-04-01&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-17,2026-04-02,2641,WAW,ICN,16,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2644.0,-0.11,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-17&inboundDate=2026-04-02&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-16,2026-04-01,2686,WAW,ICN,16,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2477.0,8.44,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-16&inboundDate=2026-04-01&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-18,2026-04-02,2710,WAW,ICN,15,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2732.0,-0.81,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-18&inboundDate=2026-04-02&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-09,2026-04-24,2719,WAW,ICN,15,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-04-09&inboundDate=2026-04-24&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-09,2026-04-20,2719,WAW,ICN,11,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2428.0,11.99,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-04-09&inboundDate=2026-04-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-07,2026-04-22,2719,WAW,ICN,15,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2428.0,11.99,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-04-07&inboundDate=2026-04-22&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-18,2026-04-01,2719,WAW,ICN,14,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2732.0,-0.48,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-18&inboundDate=2026-04-01&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-10,2026-04-24,2719,WAW,ICN,14,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-04-10&inboundDate=2026-04-24&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-07,2026-04-20,2719,WAW,ICN,13,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2428.0,11.99,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-04-07&inboundDate=2026-04-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-12,2026-04-22,2719,WAW,ICN,10,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2579.0,5.43,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-04-12&inboundDate=2026-04-22&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-09,2026-04-22,2719,WAW,ICN,13,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2428.0,11.99,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-04-09&inboundDate=2026-04-22&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-10,2026-04-20,2719,WAW,ICN,10,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2428.0,11.99,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-04-10&inboundDate=2026-04-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-14,2026-04-24,2719,WAW,ICN,10,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-04-14&inboundDate=2026-04-24&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-05,2026-04-20,2719,WAW,ICN,15,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2579.0,5.43,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-04-05&inboundDate=2026-04-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-12,2026-04-24,2719,WAW,ICN,12,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-04-12&inboundDate=2026-04-24&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-10,2026-04-22,2719,WAW,ICN,12,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2428.0,11.99,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-04-10&inboundDate=2026-04-22&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-20,2026-04-02,2817,WAW,ICN,13,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-20&inboundDate=2026-04-02&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-19,2026-04-02,2817,WAW,ICN,14,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2751.0,2.4,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-19&inboundDate=2026-04-02&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-21,2026-04-02,2817,WAW,ICN,12,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-21&inboundDate=2026-04-02&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-22,2026-04-02,2817,WAW,ICN,11,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2818.0,-0.04,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-03-22&inboundDate=2026-04-02&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-28,2026-05-14,2583,WAW,ICN,16,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2593.0,-0.39,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-04-28&inboundDate=2026-05-14&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-28,2026-05-12,2621,WAW,ICN,14,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2593.0,1.08,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-04-28&inboundDate=2026-05-12&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-27,2026-05-12,2651,WAW,ICN,15,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2621.0,1.14,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-04-27&inboundDate=2026-05-12&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-21,2026-05-07,2656,WAW,ICN,16,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2655.0,0.04,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-04-21&inboundDate=2026-05-07&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-28,2026-05-13,2656,WAW,ICN,15,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2642.0,0.53,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-04-28&inboundDate=2026-05-13&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-21,2026-05-06,2656,WAW,ICN,15,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,2616.0,1.53,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-04-21&inboundDate=2026-05-06&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-27,2026-05-07,2686,WAW,ICN,10,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-04-27&inboundDate=2026-05-07&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-27,2026-05-13,2686,WAW,ICN,16,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-04-27&inboundDate=2026-05-13&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-20,2026-05-06,2686,WAW,ICN,16,Warszawa,Polska,Seul,Korea Południowa,WAW - ICN,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=icn&outboundDate=2026-04-20&inboundDate=2026-05-06&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-12,2025-12-23,3027,WAW,KBV,11,Warszawa,Polska,Krabi,Tajlandia,WAW - KBV,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=kbv&outboundDate=2025-12-12&inboundDate=2025-12-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-13,2025-12-23,3029,WAW,KBV,10,Warszawa,Polska,Krabi,Tajlandia,WAW - KBV,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=kbv&outboundDate=2025-12-13&inboundDate=2025-12-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-12,2025-12-25,3040,WAW,KBV,13,Warszawa,Polska,Krabi,Tajlandia,WAW - KBV,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=kbv&outboundDate=2025-12-12&inboundDate=2025-12-25&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-13,2025-12-25,3041,WAW,KBV,12,Warszawa,Polska,Krabi,Tajlandia,WAW - KBV,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=kbv&outboundDate=2025-12-13&inboundDate=2025-12-25&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-12,2025-12-22,3084,WAW,KBV,10,Warszawa,Polska,Krabi,Tajlandia,WAW - KBV,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=waw&destination=kbv&outboundDate=2025-12-12&inboundDate=2025-12-22&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
