Outbound From,Destination,ArrivalCountry,Inbound To,Departure Date,Return Date,Trip Duration (Days),Total Price,IATA_Departure,IATA_Destination,IATA_Return,AvgPrice,z_score,price_yesterday,price_change_percent
Poznan,Edinburgh,Scotland,Wroclaw,2025-12-27,2025-12-29,2,503.0,POZ,EDI,WRO,496.6497175141243,0.08186604340692932,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-11-10,2025-11-13,3,504.0,POZ,EDI,KRK,435.7281105990783,0.9764495332692638,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-09-27,2025-10-03,6,504.0,POZ,EDI,POZ,486.62331838565024,0.2887914705066242,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-11-17,2025-11-19,2,504.0,POZ,EDI,KRK,435.7281105990783,0.9764495332692638,,0.0
Poznan,Dublin,Ireland,Poznan,2025-11-01,2025-11-08,7,505.0,POZ,DUB,POZ,493.9520958083832,0.1593832080656949,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-11-01,2025-11-03,2,505.0,POZ,DUB,GDN,493.9520958083832,0.1593832080656949,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-11-01,2025-11-07,6,505.0,POZ,DUB,GDN,493.9520958083832,0.1593832080656949,,0.0
Poznan,Dublin,Ireland,Poznan,2025-11-01,2025-11-03,2,505.0,POZ,DUB,POZ,493.9520958083832,0.1593832080656949,,0.0
Poznan,Manchester,United Kingdom,Gdansk,2025-11-20,2025-11-23,3,505.0,POZ,MAN,GDN,426.9375,0.690347415719549,,0.0
Poznan,Manchester,United Kingdom,Gdansk,2025-11-19,2025-11-22,3,505.0,POZ,MAN,GDN,426.9375,0.690347415719549,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-11-08,2025-11-15,7,505.0,POZ,EDI,KRK,435.7281105990783,0.9907518990282533,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-10-08,2025-10-10,2,505.0,POZ,EDI,POZ,486.22429906542055,0.3290740648361484,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-11-01,2025-11-06,5,505.0,POZ,DUB,GDN,493.9520958083832,0.1593832080656949,,0.0
Poznan,Dublin,Ireland,Gdansk,2025-11-01,2025-11-08,7,505.0,POZ,DUB,GDN,493.9520958083832,0.1593832080656949,,0.0
Poznan,Manchester,United Kingdom,Gdansk,2025-11-20,2025-11-22,2,505.0,POZ,MAN,GDN,426.9375,0.690347415719549,,0.0
Poznan,Manchester,United Kingdom,Gdansk,2025-11-19,2025-11-23,4,505.0,POZ,MAN,GDN,426.9375,0.690347415719549,,0.0
Poznan,Manchester,United Kingdom,Gdansk,2025-11-15,2025-11-22,7,505.0,POZ,MAN,GDN,426.9375,0.690347415719549,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-11-13,2025-11-16,3,505.0,POZ,EDI,KRK,435.7281105990783,0.9907518990282533,,0.0
Poznan,Manchester,United Kingdom,Warsaw,2025-11-09,2025-11-14,5,505.0,POZ,MAN,WAW,426.9375,0.690347415719549,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-11-13,2025-11-17,4,505.0,POZ,EDI,KRK,435.7281105990783,0.9907518990282533,,0.0
Poznan,Manchester,United Kingdom,Gdansk,2025-11-18,2025-11-23,5,505.0,POZ,MAN,GDN,426.9375,0.690347415719549,,0.0
Poznan,Manchester,United Kingdom,Gdansk,2025-11-18,2025-11-22,4,505.0,POZ,MAN,GDN,426.9375,0.690347415719549,,0.0
Poznan,Manchester,United Kingdom,Krakow,2025-11-23,2025-11-30,7,506.0,POZ,MAN,KRK,426.9375,0.6991909374581502,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-10-07,2025-10-13,6,506.0,POZ,EDI,POZ,486.22429906542055,0.34660065763727727,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-11-17,2025-11-24,7,506.0,POZ,EDI,POZ,435.7281105990783,1.005054264787243,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-12-13,2025-12-16,3,506.0,POZ,EDI,KRK,496.6497175141243,0.12054119380646619,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-12-07,2025-12-11,4,506.0,POZ,EDI,POZ,496.6497175141243,0.12054119380646619,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-10-18,2025-10-20,2,507.0,POZ,EDI,POZ,486.22429906542055,0.36412725043840616,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-09-13,2025-09-15,2,507.0,POZ,EDI,WRO,486.62331838565024,0.33864992051150977,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-10-15,2025-10-18,3,507.0,POZ,EDI,WRO,486.22429906542055,0.36412725043840616,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-10-15,2025-10-22,7,507.0,POZ,EDI,POZ,486.22429906542055,0.36412725043840616,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-10-15,2025-10-21,6,507.0,POZ,EDI,WRO,486.22429906542055,0.36412725043840616,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-09-12,2025-09-18,6,508.0,POZ,EDI,WRO,486.62331838565024,0.35526940384647165,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-09-30,2025-10-03,3,508.0,POZ,EDI,WRO,486.62331838565024,0.35526940384647165,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-09-30,2025-10-06,6,508.0,POZ,EDI,WRO,486.62331838565024,0.35526940384647165,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-09-30,2025-10-06,6,508.0,POZ,EDI,POZ,486.62331838565024,0.35526940384647165,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-11-09,2025-11-13,4,509.0,POZ,EDI,KRK,435.7281105990783,1.0479613620642114,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-08-29,2025-09-05,7,509.0,POZ,EDI,POZ,816.3622448979592,-1.4521074530422229,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-11-10,2025-11-13,3,509.0,POZ,EDI,GDN,435.7281105990783,1.0479613620642114,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-12-12,2025-12-16,4,510.0,POZ,EDI,KRK,496.6497175141243,0.1721080610058487,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-08-29,2025-09-03,5,510.0,POZ,EDI,KRK,816.3622448979592,-1.4473830359183035,,0.0
Poznan,Manchester,United Kingdom,Gdansk,2025-12-28,2025-12-30,2,510.0,POZ,MAN,GDN,512.8937198067633,-0.029865574456585667,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-09-30,2025-10-02,2,510.0,POZ,EDI,WRO,486.62331838565024,0.38850837051639536,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-11-13,2025-11-19,6,510.0,POZ,EDI,KRK,435.7281105990783,1.062263727823201,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-09-16,2025-09-19,3,510.0,POZ,EDI,GDN,486.62331838565024,0.38850837051639536,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-09-10,2025-09-13,3,510.0,POZ,EDI,GDN,486.62331838565024,0.38850837051639536,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-11-16,2025-11-19,3,510.0,POZ,EDI,KRK,435.7281105990783,1.062263727823201,,0.0
Poznan,Manchester,United Kingdom,Katowice,2025-12-19,2025-12-24,5,511.0,POZ,MAN,KTW,512.8937198067633,-0.019544749894794114,,0.0
Poznan,Manchester,United Kingdom,Katowice,2025-12-21,2025-12-24,3,511.0,POZ,MAN,KTW,512.8937198067633,-0.019544749894794114,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-10-19,2025-10-21,2,511.0,POZ,EDI,KRK,486.22429906542055,0.43423362164292156,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-09-27,2025-10-01,4,511.0,POZ,EDI,KRK,486.62331838565024,0.40512785385135724,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-10-25,2025-10-27,2,511.0,POZ,EDI,POZ,486.22429906542055,0.43423362164292156,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-12-02,2025-12-05,3,511.0,POZ,EDI,POZ,496.6497175141243,0.18499977780569432,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-11-08,2025-11-14,6,511.0,POZ,EDI,KRK,435.7281105990783,1.0765660935821906,,0.0
Poznan,Glasgow,Scotland,Krakow,2025-11-01,2025-11-04,3,511.0,POZ,GLA,KRK,809.3734939759037,-2.0054449088013424,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-11-05,2025-11-07,2,511.0,POZ,EDI,POZ,435.7281105990783,1.0765660935821906,,0.0
Poznan,Manchester,United Kingdom,Warsaw,2025-11-30,2025-12-05,5,511.0,POZ,MAN,WAW,426.9375,0.7434085461511557,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-09-16,2025-09-22,6,511.0,POZ,EDI,POZ,486.62331838565024,0.40512785385135724,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-12-05,2025-12-09,4,511.0,POZ,EDI,KRK,496.6497175141243,0.18499977780569432,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-12-03,2025-12-05,2,511.0,POZ,EDI,POZ,496.6497175141243,0.18499977780569432,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-11-05,2025-11-08,3,511.0,POZ,EDI,POZ,435.7281105990783,1.0765660935821906,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-10-18,2025-10-23,5,512.0,POZ,EDI,GDN,486.22429906542055,0.4517602144440504,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-11-23,2025-11-26,3,512.0,POZ,EDI,KRK,435.7281105990783,1.0908684593411802,,0.0
Poznan,Manchester,United Kingdom,Poznan,2025-12-22,2025-12-28,6,513.0,POZ,MAN,POZ,512.8937198067633,0.0010968992287889868,,0.0
Poznan,Manchester,United Kingdom,Warsaw,2025-12-23,2025-12-28,5,513.0,POZ,MAN,WAW,512.8937198067633,0.0010968992287889868,,0.0
Poznan,Manchester,United Kingdom,Gdansk,2025-12-10,2025-12-14,4,513.0,POZ,MAN,GDN,512.8937198067633,0.0010968992287889868,,0.0
Poznan,Manchester,United Kingdom,Gdansk,2025-12-11,2025-12-14,3,513.0,POZ,MAN,GDN,512.8937198067633,0.0010968992287889868,,0.0
Poznan,Manchester,United Kingdom,Poznan,2025-12-25,2025-12-28,3,513.0,POZ,MAN,POZ,512.8937198067633,0.0010968992287889868,,0.0
Poznan,Manchester,United Kingdom,Poznan,2025-12-24,2025-12-30,6,513.0,POZ,MAN,POZ,512.8937198067633,0.0010968992287889868,,0.0
Poznan,Manchester,United Kingdom,Poznan,2025-12-25,2025-12-30,5,513.0,POZ,MAN,POZ,512.8937198067633,0.0010968992287889868,,0.0
Poznan,Edinburgh,Scotland,Krakow,2025-09-29,2025-10-04,5,513.0,POZ,EDI,KRK,486.62331838565024,0.43836682052128095,,0.0
Poznan,Manchester,United Kingdom,Gdansk,2025-12-09,2025-12-14,5,513.0,POZ,MAN,GDN,512.8937198067633,0.0010968992287889868,,0.0
Poznan,Manchester,United Kingdom,Gdansk,2025-12-08,2025-12-14,6,513.0,POZ,MAN,GDN,512.8937198067633,0.0010968992287889868,,0.0
Poznan,Manchester,United Kingdom,Poznan,2025-12-24,2025-12-28,4,513.0,POZ,MAN,POZ,512.8937198067633,0.0010968992287889868,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-10-27,2025-11-03,7,514.0,POZ,EDI,GDN,486.22429906542055,0.48681340004630813,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-11-10,2025-11-17,7,514.0,POZ,EDI,GDN,435.7281105990783,1.1194731908591593,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-11-09,2025-11-13,4,514.0,POZ,EDI,GDN,435.7281105990783,1.1194731908591593,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-11-03,2025-11-06,3,514.0,POZ,EDI,POZ,435.7281105990783,1.1194731908591593,,0.0
Poznan,Edinburgh,Scotland,Gdansk,2025-12-01,2025-12-07,6,514.0,POZ,EDI,GDN,496.6497175141243,0.2236749282052312,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-12-23,2025-12-26,3,514.0,POZ,EDI,POZ,496.6497175141243,0.2236749282052312,,0.0
Poznan,Edinburgh,Scotland,Poznan,2025-09-02,2025-09-05,3,514.0,POZ,EDI,POZ,486.62331838565024,0.45498630385624284,,0.0
Poznan,Edinburgh,Scotland,Wroclaw,2025-09-13,2025-09-18,5,515.0,POZ,EDI,WRO,486.62331838565024,0.4716057871912047,,0.0
