Outbound From,Destination,ArrivalCountry,Inbound To,Departure Date,Return Date,Trip Duration (Days),Outbound Price,Inbound Price,Total Price,IATA_Departure,IATA_Destination,IATA_Return,Outbound_Link,Inbound_Link,Round_Trip_Link,Route,Month,AvgPrice,StdDev,z_score
Poznan,Rhodes,Greece,Warsaw,2025-11-01,2025-11-06,5,496,373,869,POZ,RHO,WAW,https://www.skyscanner.pl/transport/loty/POZ/RHO/251101/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251106/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Rhodes,2025-11,1534.28,307.66560432006816,-2.162347661417171
Warsaw,Heraklion,Greece,Warsaw,2025-09-09,2025-09-16,7,299,360,659,WAW,HER,WAW,https://www.skyscanner.pl/transport/loty/WAW/HER/250909/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/250916/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/HER/250909/250916/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Heraklion,2025-09,976.6519337016574,148.9600817486796,-2.1324634759370564
Warsaw,Rhodes,Greece,Poznan,2025-09-14,2025-09-17,3,209,497,706,WAW,RHO,POZ,https://www.skyscanner.pl/transport/loty/WAW/RHO/250914/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/POZ/250917/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Warsaw-Rhodes,2025-09,1043.6193181818182,158.91624917939237,-2.124510991954619
Warsaw,Rhodes,Greece,Poznan,2025-09-11,2025-09-17,6,209,497,706,WAW,RHO,POZ,https://www.skyscanner.pl/transport/loty/WAW/RHO/250911/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/POZ/250917/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Warsaw-Rhodes,2025-09,1043.6193181818182,158.91624917939237,-2.124510991954619
Poznan,Rhodes,Greece,Warsaw,2025-08-29,2025-09-03,5,717,527,1244,POZ,RHO,WAW,https://www.skyscanner.pl/transport/loty/POZ/RHO/250829/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/250903/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Rhodes,2025-08,1736.9137931034484,236.68832347120562,-2.0825437684230077
Poznan,Heraklion,Greece,Warsaw,2025-09-17,2025-09-24,7,480,360,840,POZ,HER,WAW,https://www.skyscanner.pl/transport/loty/POZ/HER/250917/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/250924/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Heraklion,2025-09,1194.0662983425414,172.75797464178777,-2.049493223549853
Warsaw,Rhodes,Greece,Warsaw,2025-12-05,2025-12-08,3,303,309,612,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/251205/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251208/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/251205/251208/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-12,804.2058823529412,94.24445172687541,-2.039439763626217
Warsaw,Rhodes,Greece,Warsaw,2025-12-05,2025-12-11,6,303,309,612,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/251205/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251211/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/251205/251211/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-12,804.2058823529412,94.24445172687541,-2.039439763626217
Warsaw,Rhodes,Greece,Warsaw,2025-09-04,2025-09-11,7,249,471,720,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/250904/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/250911/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/250904/250911/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-09,1043.6193181818182,158.91624917939237,-2.036414273889016
Warsaw,Rhodes,Greece,Warsaw,2025-09-11,2025-09-18,7,209,514,723,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/250911/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/250918/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/250911/250918/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-09,1043.6193181818182,158.91624917939237,-2.017536405732101
Warsaw,Rhodes,Greece,Warsaw,2025-09-14,2025-09-18,4,209,514,723,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/250914/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/250918/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/250914/250918/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-09,1043.6193181818182,158.91624917939237,-2.017536405732101
Warsaw,Heraklion,Greece,Warsaw,2025-09-30,2025-10-02,2,249,428,677,WAW,HER,WAW,https://www.skyscanner.pl/transport/loty/WAW/HER/250930/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/251002/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/HER/250930/251002/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Heraklion,2025-09,976.6519337016574,148.9600817486796,-2.011625733444615
Poznan,Heraklion,Greece,Warsaw,2025-09-26,2025-10-02,6,419,428,847,POZ,HER,WAW,https://www.skyscanner.pl/transport/loty/POZ/HER/250926/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/251002/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Heraklion,2025-09,1194.0662983425414,172.75797464178777,-2.0089741099487908
Warsaw,Rhodes,Greece,Poznan,2025-08-21,2025-08-25,4,249,591,840,WAW,RHO,POZ,https://www.skyscanner.pl/transport/loty/WAW/RHO/250821/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/POZ/250825/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Warsaw-Rhodes,2025-08,1215.813253012048,188.58817101699617,-1.9927721393415423
Warsaw,Rhodes,Greece,Poznan,2025-08-28,2025-09-01,4,249,591,840,WAW,RHO,POZ,https://www.skyscanner.pl/transport/loty/WAW/RHO/250828/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/POZ/250901/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Warsaw-Rhodes,2025-08,1215.813253012048,188.58817101699617,-1.9927721393415423
Poznan,Heraklion,Greece,Warsaw,2025-11-14,2025-11-17,3,473,390,863,POZ,HER,WAW,https://www.skyscanner.pl/transport/loty/POZ/HER/251114/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/251117/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Heraklion,2025-11,1163.4903846153845,152.6967929796118,-1.9678892971609838
Poznan,Heraklion,Greece,Warsaw,2025-11-14,2025-11-20,6,473,390,863,POZ,HER,WAW,https://www.skyscanner.pl/transport/loty/POZ/HER/251114/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/251120/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Heraklion,2025-11,1163.4903846153845,152.6967929796118,-1.9678892971609838
Poznan,Heraklion,Greece,Warsaw,2025-08-30,2025-09-02,3,681,514,1195,POZ,HER,WAW,https://www.skyscanner.pl/transport/loty/POZ/HER/250830/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/250902/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Heraklion,2025-08,1791.3128834355828,304.8214924187594,-1.9562691551171092
Warsaw,Rhodes,Greece,Warsaw,2025-10-16,2025-10-22,6,303,373,676,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/251016/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251022/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/251016/251022/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-10,1022.2717391304348,177.37137128061102,-1.952241427860499
Warsaw,Rhodes,Greece,Warsaw,2025-10-16,2025-10-23,7,303,373,676,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/251016/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251023/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/251016/251023/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-10,1022.2717391304348,177.37137128061102,-1.952241427860499
Poznan,Rhodes,Greece,Warsaw,2025-10-24,2025-10-27,3,531,578,1109,POZ,RHO,WAW,https://www.skyscanner.pl/transport/loty/POZ/RHO/251024/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251027/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Rhodes,2025-10,1534.979274611399,218.4154813306227,-1.9503163054938406
Poznan,Rhodes,Greece,Warsaw,2025-10-25,2025-10-28,3,531,578,1109,POZ,RHO,WAW,https://www.skyscanner.pl/transport/loty/POZ/RHO/251025/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251028/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Rhodes,2025-10,1534.979274611399,218.4154813306227,-1.9503163054938406
Poznan,Rhodes,Greece,Warsaw,2025-10-25,2025-10-27,2,531,578,1109,POZ,RHO,WAW,https://www.skyscanner.pl/transport/loty/POZ/RHO/251025/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251027/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Rhodes,2025-10,1534.979274611399,218.4154813306227,-1.9503163054938406
Poznan,Rhodes,Greece,Warsaw,2025-10-24,2025-10-28,4,531,578,1109,POZ,RHO,WAW,https://www.skyscanner.pl/transport/loty/POZ/RHO/251024/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251028/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Rhodes,2025-10,1534.979274611399,218.4154813306227,-1.9503163054938406
Poznan,Heraklion,Greece,Warsaw,2025-08-29,2025-09-03,5,761,437,1198,POZ,HER,WAW,https://www.skyscanner.pl/transport/loty/POZ/HER/250829/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/250903/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Heraklion,2025-08,1791.3128834355828,304.8214924187594,-1.9464273294105456
Warsaw,Heraklion,Greece,Warsaw,2025-08-30,2025-09-02,3,389,514,903,WAW,HER,WAW,https://www.skyscanner.pl/transport/loty/WAW/HER/250830/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/250902/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/HER/250830/250902/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Heraklion,2025-08,1452.89375,285.0857224469197,-1.9288715873955598
Warsaw,Heraklion,Greece,Warsaw,2025-09-30,2025-10-06,6,249,441,690,WAW,HER,WAW,https://www.skyscanner.pl/transport/loty/WAW/HER/250930/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/251006/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/HER/250930/251006/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Heraklion,2025-09,976.6519337016574,148.9600817486796,-1.924354030533407
Warsaw,Rhodes,Greece,Warsaw,2025-09-07,2025-09-11,4,269,471,740,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/250907/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/250911/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/250907/250911/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-09,1043.6193181818182,158.91624917939237,-1.9105618195095835
Warsaw,Rhodes,Greece,Warsaw,2025-12-07,2025-12-14,7,367,258,625,WAW,RHO,WAW,https://www.skyscanner.pl/transport/loty/WAW/RHO/251207/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251214/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/WAW/RHO/251207/251214/?adultsv2=1&cabinclass=economy&childrenv2=&ref=home&rtn=1&preferdirects=false&outboundaltsenabled=false&inboundaltsenabled=false,Warsaw-Rhodes,2025-12,804.2058823529412,94.24445172687541,-1.901500608993809
Poznan,Heraklion,Greece,Warsaw,2025-08-30,2025-09-04,5,681,531,1212,POZ,HER,WAW,https://www.skyscanner.pl/transport/loty/POZ/HER/250830/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/250904/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Heraklion,2025-08,1791.3128834355828,304.8214924187594,-1.9004988094465824
Poznan,Heraklion,Greece,Warsaw,2025-08-30,2025-09-06,7,681,531,1212,POZ,HER,WAW,https://www.skyscanner.pl/transport/loty/POZ/HER/250830/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/250906/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Heraklion,2025-08,1791.3128834355828,304.8214924187594,-1.9004988094465824
Poznan,Heraklion,Greece,Warsaw,2025-08-30,2025-09-05,6,681,531,1212,POZ,HER,WAW,https://www.skyscanner.pl/transport/loty/POZ/HER/250830/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/HER/WAW/250905/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Heraklion,2025-08,1791.3128834355828,304.8214924187594,-1.9004988094465824
Poznan,Rhodes,Greece,Warsaw,2025-11-01,2025-11-03,2,496,454,950,POZ,RHO,WAW,https://www.skyscanner.pl/transport/loty/POZ/RHO/251101/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,https://www.skyscanner.pl/transport/loty/RHO/WAW/251103/?adultsv2=1&cabinclass=economy&childrenv2=&inboundaltsenabled=false&outboundaltsenabled=false&preferdirects=false&ref=home&rtn=0,,Poznan-Rhodes,2025-11,1534.28,307.66560432006816,-1.8990748130303399
